Date,Time,NetName,Addr,Token,Action,DataID,DataDetail,Cluster_x,Cluster_y
2024/05/29,17:16:10,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,18,"{""id"":18,""label"":""Hel"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""notes"":""![image](https://upload.wikimedia.org/wikipedia/commons/c/c5/Hel_%281889%29_by_Johannes_Gehrts.jpg)"",""provenance"":[]}",3,5
2024/05/29,17:16:14,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,6,Awesome!,1,5
2024/05/29,17:16:15,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,3,"{""id"":3,""source"":6,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:16:21,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,6,Awesome!,1,5
2024/05/29,17:16:21,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,6,Awesome!,1,5
2024/05/29,17:16:23,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,3,"{""id"":3,""source"":6,""target"":9,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:16:23,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,6,Awesome!,1,5
2024/05/29,17:16:41,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,17,Osiris,3,5
2024/05/29,17:16:42,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,3,"{""id"":3,""source"":6,""target"":9,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":""Kalani thinks Discworld Death is awesome""}",1,5
2024/05/29,17:16:42,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,6,Awesome!,1,5
2024/05/29,17:16:43,ELA_Death,UADDR_12,CLASS1-G1-7PX,update node,10,"{""id"":10,""label"":""Hades"",""updatedBy"":""CLASS1-G1-7PX"",""type"":""Image of Death"",""notes"":""![image](![image](https://static.wikia.nocookie.net/villains/images/5/53/Hades_the_God_of_the_Underworld.jpg/revision/latest?cb=20170509160021)https://images.app.goo.gl/VUkdy9mBZcuGqpyE7)"",""provenance"":[]}",3,1
2024/05/29,17:16:47,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,17,"{""id"":17,""label"":""Osiris"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""notes"":""![image](https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Standing_Osiris_edit1.svg/800px-Standing_Osiris_edit1.svg.png)"",""provenance"":[]}",3,5
2024/05/29,17:16:48,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,16,Hecate,1,5
2024/05/29,17:16:50,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,1,Angel of Death,1,5
2024/05/29,17:16:55,ELA_Death,UADDR_20,CLASS1-G1-82Y,delete edge,2,,3,5
2024/05/29,17:16:55,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:16:55,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,9,Discworld Death,1,4
2024/05/29,17:16:55,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,17,Osiris,3,5
2024/05/29,17:16:55,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,1,Angel of Death,1,5
2024/05/29,17:16:55,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,16,Hecate,1,3
2024/05/29,17:16:55,ELA_Death,UADDR_20,CLASS1-G1-82Y,select node,14,Mummy,3,5
2024/05/29,17:16:55,ELA_Death,UADDR_20,CLASS1-G1-82Y,select node,14,Mummy,3,5
2024/05/29,17:16:55,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,12, Grim Reaper,1,5
2024/05/29,17:16:56,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,4,"{""id"":4,""source"":12,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:16:59,ELA_Death,UADDR_19,CLASS1-G2-EY4,delete edge,4,,1,5
2024/05/29,17:16:59,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,12, Grim Reaper,1,5
2024/05/29,17:16:59,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,9,Discworld Death,1,4
2024/05/29,17:16:59,ELA_Death,UADDR_20,CLASS1-G1-82Y,select node,14,Mummy,3,5
2024/05/29,17:16:59,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,17,Osiris,3,5
2024/05/29,17:16:59,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:16:59,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,16,Hecate,1,3
2024/05/29,17:16:59,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,12, Grim Reaper,1,5
2024/05/29,17:17:00,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,9,"{""id"":9,""label"":""Discworld Death"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""I get a huge kick out of this character. He is sorta funny, but also doesn't have mercy. So I said neutral.\n\n![image](https://upload.wikimedia.org/wikipedia/en/b/b9/Death_Discworld.png)"",""connotation"":""Neutral"",""provenance"":[]}",1,4
2024/05/29,17:17:06,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:17:08,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert node,19,"{""id"":19,""label"":""harvest"",""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:17:08,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,19,harvest,1,5
2024/05/29,17:17:09,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert node,20,"{""id"":20,""label"":""Death the Gamer"",""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:17:09,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,20,Death the Gamer,3,5
2024/05/29,17:17:12,ELA_Death,UADDR_20,CLASS1-G1-82Y,insert edge,5,"{""id"":5,""source"":14,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",3,5
2024/05/29,17:17:13,ELA_Death,UADDR_19,CLASS1-G2-EY4,update node,19,"{""id"":19,""label"":""harvest"",""updatedBy"":""CLASS1-G2-EY4"",""type"":""Descriptive Words"",""connotation"":""Neutral"",""provenance"":[]}",1,5
2024/05/29,17:17:15,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,9,Discworld Death,3,1
2024/05/29,17:17:15,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,6,"{""id"":6,""source"":19,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:17:17,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,20,"{""id"":20,""label"":""Death the Gamer"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""notes"":""![image](https://lwlies.com/wp-content/uploads/2017/08/the-seventh-seal-chess-scene-1108x0-c-default.jpg)"",""provenance"":[]}",3,5
2024/05/29,17:17:17,ELA_Death,UADDR_12,CLASS1-G1-7PX,update node,10,"{""id"":10,""label"":""Hades"",""updatedBy"":""CLASS1-G1-7PX"",""type"":""Image of Death"",""notes"":""![image](![image](https://static.wikia.nocookie.net/villains/images/5/53/Hades_the_God_of_the_Underworld.jpg/revision/latest?cb=20170509160021)"",""provenance"":[]}",3,1
2024/05/29,17:17:18,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,19,harvest,1,5
2024/05/29,17:17:18,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,19,harvest,1,5
2024/05/29,17:17:20,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:17:21,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,6,"{""id"":6,""source"":19,""target"":9,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:17:21,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,19,harvest,1,5
2024/05/29,17:17:23,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,7,"{""id"":7,""source"":19,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:17:26,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,2,Frightening,3,5
2024/05/29,17:17:30,ELA_Death,UADDR_12,CLASS1-G1-7PX,update node,10,"{""id"":10,""label"":""Hades"",""updatedBy"":""CLASS1-G1-7PX"",""type"":""Image of Death"",""notes"":""![image](https://static.wikia.nocookie.net/villains/images/5/53/Hades_the_God_of_the_Underworld.jpg/revision/latest?cb=20170509160021)"",""provenance"":[]}",3,1
2024/05/29,17:17:30,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert edge,8,"{""id"":8,""source"":2,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:17:31,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,19,harvest,1,5
2024/05/29,17:17:31,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,19,harvest,1,5
2024/05/29,17:17:33,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,2,Frightening,3,5
2024/05/29,17:17:33,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,2,Frightening,3,5
2024/05/29,17:17:34,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update edge,8,"{""id"":8,""source"":2,""target"":18,""updatedBy"":""CLASS1-G2-J9Y"",""provenance"":[]}",3,5
2024/05/29,17:17:34,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,2,Frightening,3,5
2024/05/29,17:17:35,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,7,"{""id"":7,""source"":19,""target"":12,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:17:35,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,19,harvest,1,5
2024/05/29,17:17:37,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,18,Hel,3,5
2024/05/29,17:17:45,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,9,"{""id"":9,""label"":""Discworld Death"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""I get a huge kick out of this character. He is sorta funny, but also doesn't have mercy. So I said neutral.\n\n![image](https://upload.wikimedia.org/wikipedia/en/b/b9/Death_Discworld.png)"",""connotation"":""Neutral"",""provenance"":""Wikipedia, but I read a number of the Discworld books"",""connection"":""I think it's funny, and sarcastic, and ... sinister?""}",1,4
2024/05/29,17:17:46,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,18,"{""id"":18,""label"":""Hel"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""notes"":""![image](https://upload.wikimedia.org/wikipedia/commons/c/c5/Hel_%281889%29_by_Johannes_Gehrts.jpg)"",""connotation"":""Negative"",""provenance"":[]}",3,5
2024/05/29,17:17:47,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,17,Osiris,3,5
2024/05/29,17:17:51,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,14,Mummy,1,4
2024/05/29,17:17:51,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert node,21,"{""id"":21,""label"":""Western European-ish"",""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:17:51,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:17:53,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,17,"{""id"":17,""label"":""Osiris"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""notes"":""![image](https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Standing_Osiris_edit1.svg/800px-Standing_Osiris_edit1.svg.png)"",""connotation"":""Neutral"",""provenance"":[]}",3,5
2024/05/29,17:17:54,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,20,Death the Gamer,3,5
2024/05/29,17:17:58,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,20,"{""id"":20,""label"":""Death the Gamer"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""notes"":""![image](https://lwlies.com/wp-content/uploads/2017/08/the-seventh-seal-chess-scene-1108x0-c-default.jpg)"",""connotation"":""Neutral"",""provenance"":[]}",3,5
2024/05/29,17:17:59,ELA_Death,UADDR_19,CLASS1-G2-EY4,update node,21,"{""id"":21,""label"":""Western European-ish"",""updatedBy"":""CLASS1-G2-EY4"",""type"":""Descriptive Words"",""connotation"":""Neutral"",""provenance"":[]}",1,5
2024/05/29,17:18:01,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,9,"{""id"":9,""source"":21,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:18:08,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:10,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,9,"{""id"":9,""source"":21,""target"":8,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:18:10,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:12,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,10,"{""id"":10,""source"":21,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:18:12,ELA_Death,UADDR_15,CLASS1-G2-EP6,delete comment,4,,3,1
2024/05/29,17:18:14,ELA_Death,UADDR_15,CLASS1-G2-EP6,update readby,3,"{""comment_id"":3,""commenter_ids"":[""CLASS1-G2-EP6""]}",3,1
2024/05/29,17:18:16,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:16,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert node,22,"{""id"":22,""label"":""Classical"",""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:18:16,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:18,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert node,23,"{""id"":23,""label"":""Sarcastic"",""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",1,4
2024/05/29,17:18:18,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,23,Sarcastic,1,4
2024/05/29,17:18:18,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,10,"{""id"":10,""source"":21,""target"":12,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:18:19,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:20,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,11,"{""id"":11,""source"":21,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:18:20,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,22,"{""id"":22,""label"":""Classical"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Descriptive Words"",""provenance"":[]}",3,5
2024/05/29,17:18:22,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,8,Plague Doctor,3,1
2024/05/29,17:18:24,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:24,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert edge,12,"{""id"":12,""source"":22,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:18:26,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,11,"{""id"":11,""source"":21,""target"":18,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:18:26,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:29,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,13,"{""id"":13,""source"":21,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:18:31,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:31,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:32,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update edge,12,"{""id"":12,""source"":22,""target"":18,""updatedBy"":""CLASS1-G2-J9Y"",""provenance"":[]}",3,5
2024/05/29,17:18:32,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:32,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,20,Death the Gamer,3,1
2024/05/29,17:18:33,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,23,"{""id"":23,""label"":""Sarcastic"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Descriptive Words"",""provenance"":[]}",1,4
2024/05/29,17:18:33,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert edge,14,"{""id"":14,""source"":22,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:18:36,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:36,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:37,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update edge,14,"{""id"":14,""source"":22,""target"":10,""updatedBy"":""CLASS1-G2-J9Y"",""provenance"":[]}",3,5
2024/05/29,17:18:37,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:38,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,12, Grim Reaper,3,1
2024/05/29,17:18:39,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert edge,15,"{""id"":15,""source"":22,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:18:39,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:41,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,23,Sarcastic,1,4
2024/05/29,17:18:41,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,13,"{""id"":13,""source"":21,""target"":11,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:18:41,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:18:42,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:42,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:42,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert node,24,"{""id"":24,""label"":""Sarcastic"",""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",1,4
2024/05/29,17:18:42,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,24,Sarcastic,1,4
2024/05/29,17:18:42,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,16,"{""id"":16,""source"":21,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:18:45,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update edge,15,"{""id"":15,""source"":22,""target"":17,""updatedBy"":""CLASS1-G2-J9Y"",""provenance"":[]}",3,5
2024/05/29,17:18:45,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:18:46,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert edge,17,"{""id"":17,""source"":22,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:18:51,ELA_Death,UADDR_07,CLASS1-G1-82Y,delete node,24,,1,4
2024/05/29,17:18:52,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,22,Classical,1,3
2024/05/29,17:18:54,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,23,Sarcastic,1,4
2024/05/29,17:18:58,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,16,"{""id"":16,""source"":21,""target"":16,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:19:00,ELA_Death,UADDR_07,CLASS1-G1-82Y,cancel edit node,23,Sarcastic,1,4
2024/05/29,17:19:01,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update edge,17,"{""id"":17,""source"":22,""target"":11,""updatedBy"":""CLASS1-G2-J9Y"",""provenance"":[]}",3,5
2024/05/29,17:19:02,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert edge,18,"{""id"":18,""source"":23,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",1,4
2024/05/29,17:19:02,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert edge,19,"{""id"":19,""source"":22,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:19:02,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:19:06,ELA_Death,UADDR_07,CLASS1-G1-82Y,delete edge,18,,1,4
2024/05/29,17:19:06,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,23,Sarcastic,1,4
2024/05/29,17:19:06,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,21,Western European-ish,1,5
2024/05/29,17:19:06,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,23,Sarcastic,1,4
2024/05/29,17:19:07,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:19:08,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update edge,19,"{""id"":19,""source"":22,""target"":16,""updatedBy"":""CLASS1-G2-J9Y"",""provenance"":[]}",3,5
2024/05/29,17:19:10,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:19:11,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,20,Death the Gamer,1,4
2024/05/29,17:19:21,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert node,25,"{""id"":25,""label"":""Sarcastic"",""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",1,4
2024/05/29,17:19:21,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,25,Sarcastic,1,4
2024/05/29,17:19:22,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,22,Classical,1,5
2024/05/29,17:19:29,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,22,"{""id"":22,""label"":""Classical"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Descriptive Words"",""notes"":""As in, the Classical Era"",""provenance"":[]}",3,5
2024/05/29,17:19:34,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,22,Classical,3,5
2024/05/29,17:19:37,ELA_Death,UADDR_07,CLASS1-G1-82Y,delete node,25,,1,4
2024/05/29,17:19:41,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,23,Sarcastic,1,4
2024/05/29,17:19:45,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,9,Discworld Death,3,1
2024/05/29,17:19:49,ELA_Death,UADDR_07,CLASS1-G1-82Y,cancel edit node,23,Sarcastic,1,4
2024/05/29,17:19:50,ELA_Death,UADDR_15,CLASS1-G2-EP6,insert node,26,"{""id"":26,""label"":""Light Yagami"",""provenance"":[],""createdBy"":""CLASS1-G2-EP6"",""updatedBy"":""CLASS1-G2-EP6""}",3,1
2024/05/29,17:19:50,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,26,Light Yagami,3,1
2024/05/29,17:19:53,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,12, Grim Reaper,3,1
2024/05/29,17:19:56,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,8,Plague Doctor,3,1
2024/05/29,17:19:59,ELA_Death,UADDR_07,CLASS1-G1-82Y,cancel edit node,23,Sarcastic,1,4
2024/05/29,17:19:59,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,18,Hel,3,1
2024/05/29,17:20:02,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,11,Thanatos,3,1
2024/05/29,17:20:02,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,5,el Día de los Muertos,1,3
2024/05/29,17:20:03,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert edge,20,"{""id"":20,""source"":23,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",1,4
2024/05/29,17:20:03,ELA_Death,UADDR_19,CLASS1-G2-EY4,update readby,1,"{""comment_id"":1,""commenter_ids"":[""CLASS1-G2-EY4""]}",1,5
2024/05/29,17:20:03,ELA_Death,UADDR_19,CLASS1-G2-EY4,update readby,2,"{""comment_id"":2,""commenter_ids"":[""CLASS1-G2-EY4""]}",1,5
2024/05/29,17:20:03,ELA_Death,UADDR_19,CLASS1-G2-EY4,update readby,3,"{""comment_id"":3,""commenter_ids"":[""CLASS1-G2-EY4""]}",1,5
2024/05/29,17:20:03,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert readby,5,"{""comment_id"":5,""commenter_ids"":[""CLASS1-G2-EY4""]}",1,5
2024/05/29,17:20:06,ELA_Death,UADDR_15,-,left network,,,3,1
2024/05/29,17:20:06,ELA_Death,UADDR_21,-,joined network,,,2,1
2024/05/29,17:20:07,ELA_Death,UADDR_21,-,getdatabase,,,2,1
2024/05/29,17:20:07,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,16,Hecate,3,1
2024/05/29,17:20:07,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,22,"{""id"":22,""label"":""Classical / Ancient Era"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Descriptive Words"",""notes"":"""",""provenance"":[]}",3,5
2024/05/29,17:20:07,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:20:10,ELA_Death,UADDR_21,CLASS1-G2-EP6,select node,9,Discworld Death,2,1
